Date,Open,High,Low,Close,Increment,Return,Volume,Turnover
2015-08-10,40.7100,41.1780,40.6150,41.0400,0.5119,1.2631,"22,710,898",0
2015-08-11,40.5970,40.7010,39.7990,40.2590,-0.7808,-1.9026,"28,300,230",0
2015-08-12,40.0510,40.6670,39.6260,40.5280,0.2689,0.6679,"29,663,311",0
2015-08-13,40.8050,40.8400,40.3110,40.5190,-0.0085,-0.0210,"22,377,695",0
2015-08-14,40.3460,40.8400,40.3370,40.7530,0.2339,0.5773,"21,356,188",0
2015-08-17,40.5880,41.1430,40.3810,41.0310,0.2776,0.6812,"20,965,484",0
2015-08-18,40.8820,41.3970,40.7600,41.2580,0.2270,0.5532,"23,302,482",0
2015-08-19,40.8300,41.0920,40.4110,40.6810,-0.5765,-1.3973,"31,378,965",0
2015-08-20,40.2100,40.5590,39.8520,39.9310,-0.7504,-1.8446,"35,599,332",0
2015-08-21,39.5380,39.6950,37.5920,37.5920,-2.3390,-5.8576,"68,708,635",0
2015-08-24,35.3050,37.8010,34.6680,36.4050,-1.1869,-3.1573,"87,933,034",0
2015-08-25,37.1470,37.7400,35.2530,35.3750,-1.0298,-2.8287,"69,884,965",0
2015-08-26,36.6670,37.3910,35.8370,37.2780,1.9026,5.3784,"62,852,294",0
2015-08-27,37.7320,38.3600,37.4610,38.3160,1.0386,2.7861,"50,280,765",0
2015-08-28,37.8800,38.5350,37.8710,38.3510,0.0347,0.0906,"28,097,825",0
2015-08-31,38.0200,38.3430,37.6180,37.9850,-0.3663,-0.9551,"33,542,263",0
2015-09-01,36.8060,37.1730,36.3610,36.5010,-1.4836,-3.9058,"48,878,835",0
2015-09-02,36.9720,37.8620,36.5530,37.8450,1.3440,3.6821,"37,449,360",0
2015-09-03,37.8890,38.3860,37.7750,37.9670,0.1220,0.3224,"28,042,959",0
2015-09-04,37.3650,37.5660,36.8240,37.1900,-0.7768,-2.0460,"36,727,377",0
2015-09-08,37.7930,38.4040,37.7050,38.3070,1.1170,3.0035,"31,959,484",0
2015-09-09,38.5870,38.7530,37.4520,37.5920,-0.7155,-1.8678,"33,299,974",0
2015-09-10,37.6360,38.2200,37.3040,37.7840,0.1924,0.5118,"31,183,992",0
2015-09-11,37.6530,38.0460,37.4790,37.9500,0.1656,0.4383,"26,126,796",0
2015-09-14,37.9060,37.9150,37.4090,37.5740,-0.3755,-0.9895,"23,357,255",0
2015-09-15,37.6970,38.6560,37.6010,38.3860,0.8116,2.1600,"28,452,693",0
2015-09-16,38.3770,38.7360,38.2640,38.6650,0.2793,0.7276,"23,252,776",0
2015-09-17,38.6560,39.2760,38.4730,38.6310,-0.0347,-0.0897,"29,729,386",0
2015-09-18,37.9670,38.3950,37.8190,37.9500,-0.6807,-1.7621,"58,596,247",0
2015-09-21,38.0720,38.8140,38.0540,38.5000,0.5497,1.4485,"25,994,889",0
2015-09-22,37.8620,38.4470,37.8010,38.3250,-0.1746,-0.4535,"27,729,402",0
2015-09-23,38.3430,38.5520,37.9760,38.2900,-0.0347,-0.0905,"17,044,186",0
2015-09-24,37.9230,38.5170,37.7660,38.3510,0.0608,0.1588,"27,398,690",0
2015-09-25,38.8230,39.0410,38.1940,38.3340,-0.0172,-0.0448,"29,093,394",0
2015-09-28,38.2550,38.4730,37.7050,37.7840,-0.5496,-1.4337,"27,173,736",0
2015-09-29,37.8540,38.0290,37.5740,37.9150,0.1306,0.3456,"32,606,623",0
2015-09-30,38.2990,38.6650,38.1070,38.5780,0.6635,1.7500,"34,294,538",0
2015-10-01,39.0580,39.0580,38.1860,38.9450,0.3663,0.9495,"28,175,320",0
2015-10-02,38.6390,39.7740,38.3340,39.7740,0.8295,2.1299,"41,458,135",0
2015-10-05,39.9220,40.9260,39.8870,40.6810,0.9071,2.2806,"32,995,508",0
2015-10-06,40.4370,41.1710,40.3410,40.8040,0.1228,0.3019,"27,325,459",0
2015-10-07,41.1090,41.3280,40.1060,40.8300,0.0262,0.0642,"27,346,856",0
2015-10-08,40.6380,41.4670,40.5860,41.4150,0.5847,1.4320,"33,052,228",0
2015-10-09,41.4150,41.4930,40.9520,41.1180,-0.2967,-0.7164,"28,369,883",0
2015-10-12,41.0050,41.0840,40.5860,41.0220,-0.0964,-0.2344,"19,666,826",0
2015-10-13,40.6380,41.1360,40.6380,40.9260,-0.0959,-0.2338,"18,859,677",0
2015-10-14,40.7170,41.1090,40.6120,40.7420,-0.1835,-0.4484,"24,491,324",0
2015-10-15,41.0310,41.0480,40.6120,41.0310,0.2883,0.7076,"27,117,498",0
2015-10-16,41.0400,41.4930,40.9260,41.4670,0.4365,1.0638,"25,744,215",0
2015-10-19,41.3880,41.7900,41.0400,41.5630,0.0960,0.2315,"29,104,881",0
2015-10-20,41.4060,41.7290,41.0400,41.6940,0.1307,0.3145,"30,544,375",0
2015-10-21,41.8250,41.8860,41.1180,41.1960,-0.4975,-1.1932,"25,139,606",0
2015-10-22,41.4840,42.7240,41.1010,41.9210,0.7244,1.7584,"53,423,795",0
2015-10-23,45.6480,47.1930,45.6040,46.2420,4.3207,10.3068,"134,134,552",0
2015-10-26,45.8490,47.4110,45.8230,47.3500,1.1086,2.3974,"63,237,416",0
2015-10-27,47.1230,47.4550,46.7650,46.8610,-0.4891,-1.0329,"48,593,103",0
2015-10-28,46.7300,47.1140,46.1370,47.1140,0.2529,0.5397,"45,148,836",0
2015-10-29,46.7300,46.9830,46.4510,46.5730,-0.5407,-1.1476,"30,024,427",0
2015-10-30,46.5380,47.1230,45.9270,45.9450,-0.6284,-1.3493,"46,258,768",0
2015-11-02,46.1280,46.5730,45.9270,46.4770,0.5322,1.1583,"29,936,477",0
2015-11-03,46.1980,47.4720,46.1710,47.2630,0.7855,1.6901,"35,782,048",0
2015-11-04,47.2890,47.9000,47.1840,47.4810,0.2184,0.4621,"36,932,099",0
2015-11-05,47.5600,47.7430,47.1320,47.4630,-0.0176,-0.0371,"30,662,870",0
2015-11-06,47.2020,47.9870,47.0970,47.9350,0.4715,0.9934,"30,858,539",0
2015-11-09,47.6120,47.8910,46.7480,47.2710,-0.6634,-1.3840,"32,484,812",0
2015-11-10,47.1930,47.2450,46.4950,46.7040,-0.5675,-1.2005,"55,079,308",0
2015-11-11,46.8700,47.3060,46.6600,46.8260,0.1223,0.2619,"34,009,808",0
2015-11-12,46.6780,47.1060,46.4240,46.5380,-0.2880,-0.6150,"34,509,380",0
2015-11-13,46.3200,46.5120,45.8490,46.1190,-0.4191,-0.9006,"36,413,394",0
2015-11-16,46.3280,47.0360,46.1280,46.9220,0.8031,1.7414,"31,723,719",0
2015-11-17,46.7200,47.0360,46.4390,46.5440,-0.3779,-0.8054,"31,211,644",0
2015-11-18,46.5710,47.4320,46.5530,47.3170,0.7730,1.6608,"28,800,185",0
2015-11-19,47.4410,48.0290,47.2560,47.3970,0.0793,0.1676,"28,131,312",0
2015-11-20,47.6690,47.7130,46.7990,47.6170,0.2199,0.4640,"37,101,507",0
2015-11-23,47.6960,47.8540,47.2300,47.6170,0.0000,0.0000,"27,767,580",0
2015-11-24,47.3790,47.8360,47.0800,47.6690,0.0524,0.1100,"24,482,348",0
2015-11-25,47.5280,47.6510,47.1770,47.1770,-0.4921,-1.0323,"20,933,218",0
2015-11-27,47.2740,47.5200,47.2650,47.3880,0.2109,0.4470,"9,009,113",0
2015-11-30,47.9240,48.2930,47.4500,47.7660,0.3781,0.7979,"53,992,464",0
2015-12-01,47.8100,48.5300,47.7130,48.5210,0.7556,1.5819,"39,848,757",0
2015-12-02,48.6090,49.1720,48.3810,48.5120,-0.0091,-0.0188,"47,244,561",0
2015-12-03,48.7590,49.0050,47.3880,47.6340,-0.8785,-1.8109,"38,532,249",0
2015-12-04,47.5550,49.4090,47.5370,49.1280,1.4939,3.1362,"42,549,999",0
2015-12-07,49.0220,49.1800,48.5830,49.0490,-0.0790,-0.1608,"30,652,797",0
2015-12-08,48.7410,49.2950,48.3190,49.0220,-0.0265,-0.0540,"32,597,981",0
2015-12-09,48.6530,49.0930,47.8980,48.3100,-0.7119,-1.4522,"36,151,403",0
2015-12-10,48.6710,48.8990,48.3370,48.5650,0.2551,0.5280,"31,620,727",0
2015-12-11,48.0730,48.4160,47.4580,47.5020,-1.0635,-2.1898,"39,419,769",0
2015-12-14,47.7390,48.5120,47.1680,48.4600,0.9579,2.0166,"46,848,140",0
2015-12-15,48.9080,49.1190,48.4070,48.5040,0.0440,0.0908,"39,617,244",0
2015-12-16,48.8030,49.4180,48.1170,49.3210,0.8175,1.6854,"37,248,433",0
2015-12-17,49.5230,49.9010,48.7940,48.9430,-0.3783,-0.7670,"41,211,691",0
2015-12-18,49.0050,49.2070,47.4760,47.5640,-1.3793,-2.8182,"83,798,438",0
2015-12-21,48.2220,48.6360,47.6430,48.1520,0.5886,1.2375,"36,909,513",0
2015-12-22,48.3190,48.7500,47.8890,48.6360,0.4832,1.0035,"28,300,849",0
2015-12-23,48.9430,49.1010,48.7150,49.0490,0.4132,0.8496,"27,185,227",0
2015-12-24,49.0840,49.1720,48.7060,48.9170,-0.1320,-0.2691,"9,569,402",0
2015-12-28,48.6360,49.1630,48.3100,49.1630,0.2460,0.5029,"21,698,476",0
2015-12-29,49.4620,49.9540,49.2590,49.6900,0.5273,1.0726,"27,631,254",0
2015-12-30,49.6200,49.8920,49.4530,49.4790,-0.2108,-0.4242,"21,650,545",0
2015-12-31,49.2420,49.3740,48.6970,48.7230,-0.7558,-1.5275,"26,573,083",0
2016-01-04,47.7310,48.1520,46.9130,48.1440,-0.5798,-1.1900,"52,949,025",0
2016-01-05,48.2660,48.6710,47.9240,48.3720,0.2285,0.4746,"34,055,271",0
2016-01-06,47.7310,47.8010,47.1330,47.4940,-0.8786,-1.8163,"39,475,569",0
2016-01-07,46.3070,46.9930,45.7540,45.8680,-1.6257,-3.4230,"55,769,956",0
2016-01-08,46.0170,46.8170,45.8240,45.9820,0.1141,0.2488,"48,446,372",0
2016-01-11,46.1400,46.4390,45.2180,45.9560,-0.0263,-0.0572,"36,663,860",0
2016-01-12,46.3600,46.6590,45.7450,46.3680,0.4127,0.8980,"35,697,775",0
2016-01-13,47.2740,47.5110,45.0770,45.3760,-0.9928,-2.1411,"66,773,189",0
2016-01-14,45.6920,46.9310,45.3140,46.6670,1.2917,2.8467,"51,433,616",0
2016-01-15,45.0860,45.6660,44.2330,44.8050,-1.8623,-3.9906,"70,744,989",0
2016-01-19,45.2350,45.4110,43.9870,44.4270,-0.3781,-0.8439,"43,128,553",0
2016-01-20,43.9170,45.1470,43.1440,44.6290,0.2020,0.4547,"63,192,972",0
2016-01-21,44.8130,45.3230,44.1980,44.3390,-0.2900,-0.6498,"40,169,512",0
2016-01-22,45.1740,45.9820,45.0420,45.9380,1.5990,3.6063,"36,878,402",0
2016-01-25,45.6390,46.2630,45.3840,45.5080,-0.4301,-0.9363,"34,630,088",0
2016-01-26,45.5080,46.0790,45.2960,45.8410,0.3335,0.7328,"28,723,582",0
2016-01-27,45.7010,45.8680,44.8310,45.0070,-0.8344,-1.8202,"36,726,634",0
2016-01-28,45.5690,45.8760,45.0330,45.7360,0.7292,1.6202,"61,544,926",0
2016-01-29,48.0910,48.4070,47.4500,48.4070,2.6712,5.8405,"83,561,309",0
2016-02-01,48.2220,48.4070,47.8800,48.0730,-0.3339,-0.6898,"44,172,929",0
2016-02-02,47.5990,47.6780,46.2630,46.5710,-1.5023,-3.1250,"56,275,501",0
2016-02-03,46.7910,46.9130,45.0420,45.8320,-0.7387,-1.5862,"57,528,346",0
2016-02-04,45.7800,46.4040,45.1390,45.6920,-0.1402,-0.3059,"46,967,117",0
2016-02-05,45.6390,45.6920,43.5480,44.0750,-1.6169,-3.5387,"61,360,597",0
2016-02-08,43.5390,43.5570,42.3440,43.4160,-0.6588,-1.4947,"59,281,220",0
2016-02-09,43.0740,44.1460,42.7660,43.3020,-0.1141,-0.2628,"46,718,806",0
2016-02-10,43.8380,44.2770,43.5130,43.6800,0.3773,0.8713,"38,220,948",0
2016-02-11,42.7750,44.0310,42.6250,43.6620,-0.0174,-0.0398,"48,867,752",0
2016-02-12,44.1540,44.5320,43.7150,44.3740,0.7116,1.6298,"34,216,645",0
2016-02-16,45.0460,45.2150,44.3650,45.2150,0.8409,1.8950,"36,460,451",0
2016-02-17,45.5690,46.7020,45.5330,46.3920,1.1772,2.6036,"40,781,299",0
2016-02-18,46.3120,46.8610,46.1090,46.1880,-0.2035,-0.4387,"27,019,785",0
2016-02-19,45.9930,46.2680,45.6040,45.8610,-0.3275,-0.7091,"33,558,279",0
2016-02-22,46.2680,46.9050,46.2680,46.5950,0.7345,1.6016,"24,992,230",0
2016-02-23,46.3210,46.3480,45.1170,45.2940,-1.3013,-2.7928,"28,866,558",0
2016-02-24,44.8610,45.5770,44.4270,45.4540,0.1597,0.3526,"32,927,120",0
2016-02-25,45.7810,46.1090,44.7900,46.1090,0.6548,1.4406,"26,906,639",0
2016-02-26,46.5510,46.6220,45.2240,45.4010,-0.7078,-1.5351,"35,945,289",0
2016-02-29,45.4450,45.7100,44.8340,45.0290,-0.3718,-0.8189,"31,632,163",0
2016-03-01,45.1090,46.5420,45.0650,46.5330,1.5043,3.3407,"33,001,552",0
2016-03-02,46.3830,46.8700,46.1530,46.8610,0.3274,0.7036,"29,257,627",0
2016-03-03,46.8780,46.8780,45.8260,46.3300,-0.5311,-1.1334,"24,423,468",0
2016-03-04,46.3740,46.4180,45.7630,46.0460,-0.2832,-0.6113,"33,033,005",0
2016-03-07,45.6310,45.8430,44.7630,45.1620,-0.8849,-1.9218,"38,426,369",0
2016-03-08,44.9580,46.1350,44.7720,45.7100,0.5489,1.2154,"33,823,189",0
2016-03-09,45.9230,46.7720,45.8870,46.7640,1.0531,2.3039,"28,240,771",0
2016-03-10,46.8430,46.8520,45.2770,46.0640,-0.6992,-1.4952,"38,386,599",0
2016-03-11,46.9050,46.9670,46.3560,46.9670,0.9027,1.9597,"32,267,994",0
2016-03-14,46.6490,47.4270,46.5780,47.0560,0.0885,0.1884,"24,079,769",0
2016-03-15,46.6840,47.4270,46.6750,47.4270,0.3713,0.7891,"21,011,529",0
2016-03-16,47.3040,48.3210,47.2590,48.1000,0.6730,1.4190,"31,679,281",0
2016-03-17,47.9760,48.6750,47.7900,48.3740,0.2744,0.5705,"28,194,205",0
2016-03-18,48.6040,48.6490,47.2940,47.3390,-1.0354,-2.1404,"67,612,424",0
2016-03-21,47.1270,47.7280,46.8430,47.6660,0.3272,0.6912,"23,922,205",0
2016-03-22,47.4450,48.0110,47.3120,47.8520,0.1858,0.3898,"23,106,644",0
2016-03-23,47.8880,48.0030,47.5600,47.7640,-0.0883,-0.1845,"20,123,802",0
2016-03-24,47.6490,48.0820,47.5510,47.9760,0.2123,0.4445,"19,622,997",0
2016-03-28,47.9760,48.0470,47.1970,47.3830,-0.5930,-1.2360,"17,018,122",0
2016-03-29,47.4890,48.5510,47.3040,48.4180,1.0356,2.1856,"23,914,468",0
2016-03-30,48.6130,49.2410,48.5870,48.7200,0.3011,0.6219,"22,996,339",0
2016-03-31,48.6310,49.1970,48.5510,48.8790,0.1591,0.3266,"26,353,656",0
2016-04-01,48.7200,49.2150,48.2940,49.1790,0.3008,0.6154,"24,384,543",0
2016-04-04,49.0550,49.2590,48.6750,49.0550,-0.1240,-0.2521,"18,909,129",0
2016-04-05,48.8430,48.9400,48.1970,48.2860,-0.7696,-1.5688,"19,261,621",0
2016-04-06,48.1090,48.8520,47.9760,48.7810,0.4954,1.0260,"21,171,802",0
2016-04-07,48.5600,48.5950,47.9940,48.1970,-0.5841,-1.1974,"19,221,467",0
2016-04-08,48.3830,48.9230,48.0730,48.1620,-0.0351,-0.0728,"22,159,633",0
2016-04-11,48.2230,48.8080,48.0560,48.0650,-0.0974,-0.2022,"21,400,404",0
2016-04-12,48.1170,48.4800,47.5780,48.3650,0.3005,0.6252,"24,874,712",0
2016-04-13,48.7810,49.0550,48.5780,48.9850,0.6197,1.2813,"20,813,725",0
2016-04-14,48.8700,49.1790,48.7370,48.9940,0.0091,0.0186,"20,875,257",0
2016-04-15,48.9400,49.4890,48.7730,49.2500,0.2565,0.5235,"28,466,972",0
2016-04-18,49.1090,50.0820,48.8610,49.9670,0.7169,1.4556,"23,763,373",0
2016-04-19,50.1180,50.2420,49.2770,49.9050,-0.0622,-0.1245,"29,567,275",0
2016-04-20,49.8170,50.0020,49.1000,49.1970,-0.7078,-1.4183,"36,172,714",0
2016-04-21,49.3830,49.7630,49.0380,49.3660,0.1682,0.3419,"38,298,229",0
2016-04-22,45.9400,46.4010,44.9310,45.8260,-3.5400,-7.1710,"126,800,747",0
2016-04-25,45.8260,46.1350,45.6930,46.1170,0.2918,0.6368,"33,152,900",0
2016-04-26,46.2500,46.3300,45.2150,45.5240,-0.5930,-1.2859,"33,514,928",0
2016-04-27,45.5600,45.5770,44.7370,45.0820,-0.4422,-0.9713,"43,353,774",0
2016-04-28,44.7990,44.9310,43.8610,44.1610,-0.9207,-2.0423,"43,117,557",0
2016-04-29,43.6750,44.4720,43.6750,44.1350,-0.0268,-0.0607,"48,391,578",0
2016-05-02,44.2500,44.9140,44.0550,44.7900,0.6550,1.4841,"33,106,117",0
2016-05-03,44.5510,44.6130,43.8960,44.0550,-0.7342,-1.6392,"26,446,926",0
2016-05-04,44.1090,44.3030,43.7720,44.1350,0.0792,0.1798,"24,249,974",0
2016-05-05,44.1350,44.5160,44.0110,44.1970,0.0624,0.1414,"25,387,039",0
2016-05-06,44.1790,44.5950,43.9490,44.5950,0.3982,0.9010,"24,772,263",0
2016-05-09,44.6830,44.7630,44.2500,44.3120,-0.2831,-0.6348,"17,883,760",0
2016-05-10,44.5420,45.2240,44.4180,45.1530,0.8405,1.8968,"22,872,016",0
2016-05-11,45.2500,45.8260,45.1350,45.1800,0.0269,0.0596,"24,026,245",0
2016-05-12,45.3120,45.8520,45.0650,45.5860,0.4069,0.9006,"24,102,271",0
2016-05-13,45.5240,45.9230,45.1710,45.2060,-0.3808,-0.8353,"22,590,942",0
2016-05-16,44.9580,45.9850,44.9140,45.8700,0.6641,1.4691,"19,963,247",0
2016-05-17,46.0920,46.1010,44.8800,45.0140,-0.8557,-1.8655,"27,791,767",0
2016-05-18,44.9870,45.5750,44.8270,45.2820,0.2677,0.5947,"24,882,826",0
2016-05-19,44.9790,45.1120,44.3990,44.8450,-0.4370,-0.9651,"23,788,548",0
2016-05-20,44.9870,45.6470,44.9160,45.1120,0.2673,0.5961,"23,770,698",0
2016-05-23,45.0940,45.1650,44.5420,44.5860,-0.5257,-1.1653,"26,110,358",0
2016-05-24,45.1840,46.0830,44.9160,45.9770,1.3903,3.1182,"34,726,712",0
2016-05-25,46.2710,46.7790,46.1550,46.4490,0.4723,1.0273,"24,179,076",0
2016-05-26,46.2800,46.3150,45.7720,46.2440,-0.2049,-0.4411,"24,308,615",0
2016-05-27,46.2710,46.6270,46.1370,46.6270,0.3830,0.8282,"17,719,601",0
2016-05-31,46.5740,47.2330,46.4130,47.2330,0.6063,1.3003,"37,485,372",0
2016-06-01,46.7340,47.1880,46.7340,47.0990,-0.1339,-0.2835,"25,104,349",0
2016-06-02,46.9120,47.0020,46.1910,46.7700,-0.3298,-0.7002,"22,682,215",0
2016-06-03,46.6810,46.7160,45.9860,46.1550,-0.6149,-1.3147,"23,254,933",0
2016-06-06,46.3330,46.6540,46.2440,46.4580,0.3035,0.6576,"18,242,757",0
2016-06-07,46.5560,46.9930,46.4310,46.4310,-0.0270,-0.0581,"20,845,841",0
2016-06-08,46.3600,46.7340,46.2260,46.3780,-0.0537,-0.1157,"21,127,791",0
2016-06-09,46.3420,46.3420,45.8870,46.0030,-0.3744,-0.8073,"20,304,788",0
2016-06-10,45.4950,46.3870,45.4860,45.8790,-0.1246,-0.2709,"25,833,020",0
2016-06-13,44.1850,45.1920,43.7220,44.6840,-1.1944,-2.6034,"83,207,033",0
2016-06-14,44.4710,44.6490,44.1760,44.4080,-0.2762,-0.6181,"42,568,585",0
2016-06-15,44.3640,44.6670,44.2830,44.2830,-0.1249,-0.2813,"33,736,542",0
2016-06-16,44.1320,44.9790,44.1140,44.9070,0.6244,1.4100,"31,104,555",0
2016-06-17,44.9250,44.9430,44.3990,44.6760,-0.2319,-0.5164,"45,676,164",0
2016-06-20,45.1300,45.2990,44.5860,44.6220,-0.0536,-0.1200,"35,597,330",0
2016-06-21,44.7380,45.8340,44.7020,45.6200,0.9981,2.2368,"34,075,565",0
2016-06-22,45.5220,45.8610,45.4060,45.4420,-0.1782,-0.3906,"28,802,655",0
2016-06-23,45.7000,46.3950,45.5840,46.2620,0.8197,1.8038,"28,961,662",0
2016-06-24,44.3910,45.3970,44.1320,44.4080,-1.8536,-4.0068,"133,494,009",0
2016-06-27,43.7580,43.7750,43.5260,43.5790,-0.8287,-1.8661,"4,112,315",0
2016-06-28,43.5970,44.0870,43.3740,44.0610,0.4814,1.1047,"38,135,200",0
2016-06-29,44.4790,45.2010,44.3810,45.0410,0.9800,2.2242,"31,288,665",0
2016-06-30,45.2010,45.7180,45.0050,45.6020,0.5618,1.2473,"28,524,019",0
2016-07-01,45.5660,46.0920,45.5130,45.5930,-0.0092,-0.0202,"21,399,004",0
2016-07-05,45.2990,45.7000,45.2190,45.6020,0.0092,0.0202,"24,782,552",0
2016-07-06,45.2550,45.9320,44.9070,45.7890,0.1868,0.4096,"28,166,584",0
2016-07-07,45.8250,45.9940,45.5130,45.7890,0.0000,0.0000,"19,582,213",0
2016-07-08,46.1010,46.6630,45.9410,46.6090,0.8201,1.7910,"28,391,022",0
2016-07-11,46.7870,47.0820,46.7610,46.8680,0.2585,0.5546,"21,894,554",0
2016-07-12,47.1800,47.5890,47.0370,47.4200,0.5523,1.1784,"27,312,651",0
2016-07-13,47.7320,48.0000,47.3930,47.6880,0.2676,0.5643,"25,346,434",0
2016-07-14,47.9810,48.1150,47.7500,47.8930,0.2051,0.4301,"24,541,169",0
2016-07-15,48.0800,48.1240,47.4200,47.8570,-0.0357,-0.0745,"31,987,853",0
2016-07-18,47.8570,48.4270,47.7230,48.0890,0.2316,0.4839,"31,411,532",0
2016-07-19,47.8660,48.0350,47.1710,47.3140,-0.7752,-1.6120,"51,983,776",0
2016-07-20,50.0400,50.6550,49.4880,49.8270,2.5130,5.3114,"89,841,341",0
2016-07-21,49.8890,50.1110,49.6930,49.7280,-0.0982,-0.1971,"32,760,022",0
2016-07-22,49.9780,50.4590,49.7110,50.4150,0.6864,1.3803,"32,151,703",0
2016-07-25,50.3260,50.5660,50.1300,50.5570,0.1423,0.2823,"24,313,840",0
2016-07-26,50.3700,51.0570,50.3610,50.5850,0.0275,0.0544,"28,037,777",0
2016-07-27,50.4500,50.6200,50.0040,50.0760,-0.5086,-1.0054,"32,324,602",0
2016-07-28,49.9070,50.2360,49.6570,50.0940,0.0180,0.0359,"37,246,339",0
2016-07-29,50.1390,50.5850,49.9510,50.5130,0.4187,0.8358,"30,557,347",0
2016-08-01,50.4410,50.5750,50.0320,50.4240,-0.0891,-0.1764,"26,003,105",0
2016-08-02,50.6640,50.7090,50.1830,50.4240,0.0000,0.0000,"35,115,251",0
2016-08-03,50.5130,50.8960,50.3440,50.7710,0.3476,0.6894,"22,075,191",0
2016-08-04,50.6200,51.2520,50.5040,51.1450,0.3743,0.7372,"26,518,680",0
2016-08-05,51.3770,51.8760,51.1990,51.6530,0.5079,0.9931,"28,804,778",0
2016-08-08,51.7340,51.7610,51.4930,51.7430,0.0892,0.1727,"19,466,371",0
2016-08-09,51.8400,52.1350,51.7070,51.8680,0.1251,0.2418,"16,894,046",0
2016-08-10,51.8310,51.9750,51.5290,51.7070,-0.1605,-0.3094,"15,702,936",0
2016-08-11,51.7160,52.0900,51.7160,51.9570,0.2494,0.4823,"18,161,289",0
2016-08-12,51.7160,51.8580,51.3500,51.6350,-0.3211,-0.6180,"21,646,688",0
2016-08-15,51.6980,52.1350,51.6530,51.7960,0.1607,0.3112,"19,264,818",0
2016-08-16,51.6620,51.6700,51.3570,51.5090,-0.2870,-0.5541,"20,453,030",0
2016-08-17,51.5990,51.7240,51.3210,51.6160,0.1073,0.2083,"18,798,939",0
2016-08-18,51.4910,51.7420,51.3570,51.6520,0.0360,0.0697,"14,211,812",0
2016-08-19,51.5000,51.7690,51.2940,51.6700,0.0179,0.0347,"17,271,014",0
2016-08-22,51.6520,51.7870,51.3480,51.7150,0.0451,0.0873,"15,220,004",0
2016-08-23,51.9220,52.1730,51.8770,51.9130,0.1973,0.3815,"18,722,558",0
2016-08-24,51.8320,52.0470,51.7510,51.9660,0.0535,0.1031,"17,118,419",0
2016-08-25,51.9040,52.2710,51.8140,52.1640,0.1975,0.3801,"18,551,939",0
2016-08-26,52.2630,52.6390,51.7330,52.0380,-0.1255,-0.2406,"20,935,165",0
2016-08-29,52.1730,52.5490,52.1010,52.1010,0.0624,0.1199,"16,392,495",0
2016-08-30,51.9930,52.1820,51.6620,51.9130,-0.1879,-0.3606,"16,900,191",0
2016-08-31,51.6970,51.8320,51.3840,51.5270,-0.3860,-0.7436,"20,847,156",0
2016-09-01,51.1240,51.8500,51.1240,51.6440,0.1169,0.2269,"26,063,374",0
2016-09-02,51.7150,52.1820,51.4910,51.7150,0.0718,0.1390,"18,897,211",0
2016-09-06,51.8140,51.8320,51.3030,51.6620,-0.0539,-0.1042,"16,273,857",0
2016-09-07,51.5360,51.8680,51.4730,51.7070,0.0451,0.0873,"17,486,813",0
2016-09-08,51.6800,51.8230,51.2760,51.5000,-0.2064,-0.3992,"20,109,175",0
2016-09-09,50.9260,51.5810,50.4060,50.4060,-1.0941,-2.1245,"35,029,026",0
2016-09-12,50.2180,51.2940,49.8680,51.1590,0.7531,1.4941,"29,266,978",0
2016-09-13,50.6660,50.8010,50.2630,50.6930,-0.4662,-0.9113,"30,062,325",0
2016-09-14,50.5670,50.7830,50.2450,50.4510,-0.2423,-0.4780,"24,265,696",0
2016-09-15,50.3520,51.4290,50.2000,51.2850,0.8341,1.6533,"27,058,479",0
2016-09-16,51.6800,51.6800,50.8910,51.3390,0.0541,0.1055,"44,603,894",0
2016-09-19,51.3570,51.7870,50.9800,51.0520,-0.2871,-0.5592,"20,919,445",0
2016-09-20,51.4290,51.4290,50.8910,50.9440,-0.1077,-0.2110,"17,366,579",0
2016-09-21,51.5720,51.8770,51.1860,51.7960,0.8520,1.6724,"33,624,991",0
2016-09-22,51.9400,52.0110,51.6800,51.8500,0.0538,0.1039,"19,821,896",0
2016-09-23,51.8950,51.9300,51.4550,51.5000,-0.3497,-0.6744,"19,941,192",0
2016-09-26,51.1860,51.2400,50.9620,51.0250,-0.4754,-0.9231,"21,186,745",0
2016-09-27,51.0520,52.0650,50.8270,51.9660,0.9414,1.8450,"28,030,619",0
2016-09-28,51.9040,52.0650,51.7150,52.0380,0.0720,0.1386,"20,523,320",0
2016-09-29,51.8410,52.1540,51.3030,51.4730,-0.5652,-1.0861,"25,389,834",0
2016-09-30,51.6260,51.8050,51.4190,51.6520,0.1794,0.3485,"29,878,420",0
2016-10-03,51.4730,51.6080,51.1690,51.4910,-0.1613,-0.3123,"19,157,360",0
2016-10-04,51.3570,51.6440,51.0870,51.3300,-0.1615,-0.3136,"20,061,945",0
2016-10-05,51.3740,51.9760,51.3480,51.6880,0.3586,0.6986,"16,708,623",0
2016-10-06,51.7780,51.8860,51.3660,51.7780,0.0897,0.1735,"16,194,467",0
2016-10-07,51.8770,51.9930,51.4910,51.8320,0.0537,0.1037,"20,066,816",0
2016-10-10,51.9300,52.3610,51.8950,52.0470,0.2153,0.4154,"18,163,120",0
2016-10-11,51.9130,52.0290,51.0160,51.2850,-0.7621,-1.4643,"26,484,024",0
